cluster_topic,cluster_topic_id,topic,topic_id,language,language_id
webrtc audio jingle protocol,46,0,0,['python shell'],0
performance server click installer,6,0,0,['python shell'],0
young child,46,0,0,['css javascript'],0
collection layout,32,0,0,['c ruby'],0
xuggle xuggler,4,0,0,['c++ shell'],0
application bootstrap template,37,0,0,['css javascript'],0
fullcalendar jquery plugin arshaw backend resize event,4,0,0,['css ruby'],0
anonymous overlay,43,0,0,['python shell'],0
uncover refactor opportunity,15,0,0,['css javascript'],0
project management sprintapp,5,0,0,['css javascript'],0
source engine,14,0,0,['css php'],0
aware elasticsearch front,15,0,0,['css shell'],0
admin interface builder,15,0,0,['css ruby'],0
mysql syncer parse mysql binlog,15,0,0,['c++ shell'],0
jekyll login admin,15,0,0,['javascript ruby'],0
library oculus,13,0,0,['css javascript'],0
static generator,10,0,0,['css shell'],0
source billing,14,0,0,['python shell'],0
source codecampo,14,0,0,['css javascript'],0
example swarm,9,0,0,['css shell'],0
objective compiler,37,0,0,['objective-c shell'],0
friendly library animate button bounce effect project example various implementation,15,0,0,['c ruby'],0
borderless multi engine player,46,0,0,['css shell'],0
toolkit official,38,0,0,['javascript ruby'],0
iphone application,30,0,0,['c shell'],0
research prototype dryadlinq parallel framework hadoop,4,0,0,['c++ objective-c'],0
enterprise development mobile,2,0,0,['javascript ruby'],0
awesome ionicons,15,0,0,['groovy shell'],0
powerful android dictionary,6,0,0,['groovy shell'],0
mirror behaviour google cloud endpoint enable glass explorer,46,0,0,['css javascript'],0
access xiaomi miband,15,0,0,['c c++'],0
desura client github desura client,17,0,0,['css shell'],0
official libmv codebase,6,0,0,['python shell'],0
sencha touch facebook mobile,15,0,0,['css ruby'],0
ember,16,0,0,['css ruby'],0
collection subclass,32,0,0,['c ruby'],0
source repository flexunit project,4,0,0,['css javascript'],0
extreme scale transaction,6,0,0,['python shell'],0
everyday rspec edition,15,0,0,['css javascript'],0
project requirejs modular htmlboilerplate,4,0,0,['css ruby'],0
visualization convolutional network,45,0,0,['css shell'],0
experimental gradle plugin generates compile format string builder,4,0,0,['groovy shell'],0
postgres visibility,48,0,0,['css ruby'],0
graph analytics engine,6,0,0,['groovy shell'],0
rubinius,49,0,0,['javascript ruby'],0
raspberry,27,0,0,['python shell'],0
standard serializer check github freshest version,46,0,0,['php shell'],0
personal emacs configuration,6,0,0,['c++ shell'],0
framework,12,0,0,['javascript ruby'],0
experimental application logic,37,0,0,['javascript ruby'],0
effective wordpress,15,0,0,['c ruby'],0
powerful runner application process orchestration framework integration process dependency,4,0,0,['css shell'],0
example,9,0,0,['coffeescript css'],0
render tappable hyperlink,4,0,0,['c c++'],0
touch popular qbasic,46,0,0,['javascript ruby'],0
static generator gollum wikis,10,0,0,['css javascript'],0
companion library,13,0,0,['css python'],0
source server,14,0,0,['css shell'],0
creation,31,0,0,['python shell'],0
early actor framework,1,0,0,['javascript ruby'],0
lightweight server bundler,6,0,0,['css shell'],0
model handler framework modern development,2,0,0,['ruby shell'],0
delay single multi sensor fusion framework,4,0,0,['c shell'],0
objective framework application,37,0,0,['c ruby'],0
scalable standard court image,7,0,0,['coffeescript css'],0
system,7,0,0,['c++ ruby'],0
custom implementation,15,0,0,['groovy shell'],0
lightweight framework openresty openresty,12,0,0,['python shell'],0
launchd darwin system,7,0,0,['c++ shell'],0
joshfire framework,12,0,0,['css shell'],0
visual sedimentation novel design metaphor update visualization physical sedimentation compact layer sedimentation visible result process,15,0,0,['css php'],0
inline,11,0,0,['css python'],0
litecoin scrypt miner memory,4,0,0,['python shell'],0
idiomatic sample application,46,0,0,['css javascript'],0
webgl,24,0,0,['c css'],0
client kandan kandanapp,17,0,0,['css shell'],0
release,22,0,0,['css shell'],0
quicklook plugin generate thumbnail image,4,0,0,['c++ objective-c'],0
marionette reference basic gmail,15,0,0,['css ruby'],0
development environment,21,0,0,['javascript ruby'],0
toggle framework,12,0,0,['css javascript'],0
torch state machine learning algorithm,4,0,0,['javascript ruby'],0
generation bitcoin miner public domain,46,0,0,['python shell'],0
portable distribution binding,15,0,0,['c++ shell'],0
social network,45,0,0,['css javascript'],0
contains example laird blake meike masumi nakamura,4,0,0,['perl shell'],0
google,44,0,0,['javascript ruby'],0
sublime plugin remote,4,0,0,['c shell'],0
cockburn hexagonal,15,0,0,['ruby shell'],0
natural selection,46,0,0,['css shell'],0
example,9,0,0,['css shell'],0
hotel management software,46,0,0,['css javascript'],0
source raspberry,27,0,0,['css shell'],0
simple jslint textmate,4,0,0,['css ruby'],0
modal datepicker,33,0,0,['ruby shell'],0
information visualization,45,0,0,['css shell'],0
flash video,4,0,0,['css shell'],0
source nanotech,14,0,0,['c++ shell'],0
collaborative editor,15,0,0,['css javascript'],0
device,3,0,0,['c c++'],0
active record implementation,15,0,0,['c ruby'],0
admin panel,15,0,0,['php shell'],0
protocol,41,0,0,['javascript ruby'],0
program analysis machine,4,0,0,['perl python'],0
hotspot dashboard,26,0,0,['css ruby'],0
unity sysfont unityd plugin dynamic mobile device,3,0,0,['javascript ruby'],0
photoshop image pngquant compression,46,0,0,['c objective-c'],0
writer,28,0,0,['css ruby'],0
wordpress framework,12,0,0,['css javascript'],0
instant,3,0,0,['css shell'],0
rmmseg interface,15,0,0,['c python'],0
apache flink,4,0,0,['css shell'],0
display navigable,15,0,0,['css php'],0
personal android,6,0,0,['objective-c shell'],0
realtime,26,0,0,['javascript ruby'],0
