cluster_topic,cluster_topic_id,topic,topic_id,language,language_id
rappor privacy,23,0,0,['css html'],0
source inbox gmail desktop,13,0,0,['css html'],0
attacker website vulnerability scanner exploiter,31,0,0,['html shell'],0
language model optimization technique huawei,31,0,0,['dockerfile shell'],0
medium clone,7,0,0,['css html'],0
openjdk hotspot javac,1,0,0,['makefile shell'],0
laravel blade directive,1,0,0,['css html'],0
component mobile robotics,6,0,0,['python shell'],0
cyclone blueprint collection layout,15,0,0,['ruby shell'],0
tailwind frontend preset laravel framework,1,0,0,['css javascript'],0
airplane conjunto experincias burocracias poder trabalhar remotamente empresas mundo,1,0,0,['css javascript'],0
additional resource,1,0,0,['python shell'],0
docker multi environment,1,0,0,['makefile shell'],0
simple google login,39,0,0,['objective-c ruby'],0
whatsapp clone,39,0,0,['ruby shell'],0
bitcoin solution,4,0,0,['css html'],0
application template,18,0,0,['html javascript'],0
ovilia personal,13,0,0,['css html'],0
