cluster_topic,cluster_topic_id,topic,topic_id,language,language_id
cross_platform framework interface,6,0,0,['ruby shell'],0
animation,30,0,0,['css javascript'],0
framework,6,0,0,['css javascript'],0
machine learning,15,0,0,['makefile shell'],0
resource loader,2,0,0,['css html'],0
amazing effect,44,0,0,['css html'],0
original official jquery template plugin jquery official jquery plugin,0,0,0,['css html'],0
phone,25,0,0,['html javascript'],0
problem werner,15,0,0,['batchfile shell'],0
developer workflow wechat cross_platform,2,0,0,['css html'],0
keyboard input modifier,19,0,0,['html shell'],0
microsoft service project github,19,0,0,['javascript shell'],0
markdown,9,0,0,['css php'],0
linuxqqtim easiest,15,0,0,['css javascript'],0
parallel object cache,15,0,0,['ruby shell'],0
twitter bootstrap,24,0,0,['css html'],0
equal height plugin,2,0,0,['css html'],0
android opengl engine,7,0,0,['c++ shell'],0
request library,1,0,0,['css javascript'],0
redux babel autoprefixer postcss module rucksack boilerplate,15,0,0,['css html'],0
sample,41,0,0,['css html'],0
memory storage engine series,7,0,0,['cmake shell'],0
angular mobile framework,6,0,0,['css html'],0
template webpack template,19,0,0,['html shell'],0
middle attack,15,0,0,['html shell'],0
native intro native component parallax effect native swiper google,2,0,0,['java python'],0
active jersey repository readme,19,0,0,['ruby shell'],0
youtube center video quality,44,0,0,['python shell'],0
visualization language,2,0,0,['html javascript'],0
scriptable browser,32,0,0,['python shell'],0
wrapping facebook messenger,15,0,0,['python shell'],0
source webfont service,3,0,0,['css ruby'],0
internet explorer various decoration property,15,0,0,['css php'],0
engine,7,0,0,['css html'],0
browser asynchronous request,19,0,0,['html makefile'],0
system client single application,5,0,0,['makefile shell'],0
management system,5,0,0,['css javascript'],0
cross_platform cross language application framework,15,0,0,['python shell'],0
framework,6,0,0,['css html'],0
angularjs binding,15,0,0,['css html'],0
golang isomorphic module starter,15,0,0,['css html'],0
scriptable browser,32,0,0,['css javascript'],0
computation system hadoop github,5,0,0,['dockerfile shell'],0
parser,16,0,0,['html ruby'],0
jquery plugin simplistic scrollbars,0,0,0,['css html'],0
serverless microservices platform,19,0,0,['ruby shell'],0
storage project gitlab gitlab,15,0,0,['makefile shell'],0
snapshot,15,0,0,['ruby shell'],0
bootstrap admin dashboard template,24,0,0,['css php'],0
micro service framework,19,0,0,['python shell'],0
statusbar configuration powerline dynamic segment,15,0,0,['makefile python'],0
experimental servo browser,32,0,0,['css html'],0
cross_platform server project github,2,0,0,['dockerfile shell'],0
unobtrusive,17,0,0,['ruby shell'],0
contains source personal column zhuanlan zhihu natural language computer vision machine convolution,15,0,0,['html python'],0
golang static review generate quality report,44,0,0,['makefile shell'],0
vector illustration,15,0,0,['css javascript'],0
angularjs directive google,15,0,0,['css javascript'],0
companion redux course,15,0,0,['java python'],0
interactive,15,0,0,['html makefile'],0
baidu system,5,0,0,['python shell'],0
compute resource usage analysis container cluster,15,0,0,['makefile shell'],0
blind boolean,44,0,0,['css javascript'],0
performance image storage system,5,0,0,['makefile shell'],0
robust solution software development project,15,0,0,['css javascript'],0
shaders,19,0,0,['css html'],0
multifarious scrapy example spider linkedin,15,0,0,['ruby shell'],0
paper document mayan,15,0,0,['css javascript'],0
library video,1,0,0,['css html'],0
hackernews clone,19,0,0,['css javascript'],0
starter element,15,0,0,['html makefile'],0
elegant,49,0,0,['c++ makefile'],0
modern starter router,15,0,0,['css html'],0
original jquery plugin supercool scroll animation active development version scrollmagic,15,0,0,['css html'],0
server personal medium server,2,0,0,['css javascript'],0
trello tribute,15,0,0,['css html'],0
simple project github,15,0,0,['html shell'],0
experimental toolset unity asset asset bundle,15,0,0,['batchfile shell'],0
music player cloud cloud,19,0,0,['python shell'],0
jquery plugin select multiple similar entry recipient field,2,0,0,['css php'],0
personal document manager linux gnome gitlab,15,0,0,['makefile shell'],0
balloon multi socket redis balloon passportjs,15,0,0,['html javascript'],0
markdown preview sublime,15,0,0,['css javascript'],0
availability mysql cluster guarantee consistency,19,0,0,['python shell'],0
cross_platform framework creative,6,0,0,['python shell'],0
source clone amazon dynamo,3,0,0,['python shell'],0
visualise,13,0,0,['css html'],0
global scale event event collaboration causal consistency maintenance critical,15,0,0,['css javascript'],0
mysql chatbot click installation admin multiple chatbots foreign language support response plain massive community twitter plugins,15,0,0,['css javascript'],0
command sequence mozilla firefox,15,0,0,['ruby shell'],0
simple private bower registry,15,0,0,['css html'],0
intellij plugin,2,0,0,['java shell'],0
property,18,0,0,['css html'],0
static,29,0,0,['css html'],0
isomorphic application engine,7,0,0,['css html'],0
manage deployment,15,0,0,['ruby shell'],0
reactcnode,4,0,0,['css html'],0
raspberry,40,0,0,['makefile shell'],0
solid ionic,19,0,0,['css html'],0
source webfont converter,3,0,0,['css javascript'],0
raspberry suite,40,0,0,['python shell'],0
review request,44,0,0,['css html'],0
performant server,2,0,0,['python shell'],0
lambda demonstrates expert configuration service service,19,0,0,['makefile shell'],0
jquery upload,0,0,0,['css ruby'],0
simple example service worker,19,0,0,['css html'],0
microservice reactive cloud service cloud reactive idiomatic reactive,19,0,0,['html shell'],0
editor,15,0,0,['css html'],0
cervus subsystem,44,0,0,['makefile shell'],0
component,8,0,0,['html shell'],0
,15,0,0,['html shell'],0
directory picker library project,1,0,0,['makefile shell'],0
golang program,44,0,0,['makefile shell'],0
conversion,10,0,0,['html shell'],0
simple assembler simulator angular,19,0,0,['css html'],0
module window build,15,0,0,['html javascript'],0
personal music,15,0,0,['css html'],0
bootstrap setup dynamic uncss,24,0,0,['css javascript'],0
truck simulator autonomous,15,0,0,['c++ makefile'],0
webpack tutorial,19,0,0,['css html'],0
multi platform twitter client,2,0,0,['css html'],0
machine learning practical course,15,0,0,['html python'],0
android framework,6,0,0,['css javascript'],0
markdown ipython notebook,15,0,0,['python shell'],0
library kicad footprint library pretty repos kicad official library,1,0,0,['makefile shell'],0
library langauge binding,1,0,0,['python shell'],0
reporter playback redux,2,0,0,['css html'],0
flexible learning multi numpy binding multi support,15,0,0,['python shell'],0
pattern library,1,0,0,['css javascript'],0
audience,2,0,0,['css html'],0
playground frontend syntax turtle graphic,15,0,0,['css html'],0
synchronous responsive website medium query container dimension,19,0,0,['css html'],0
button itunes patch,15,0,0,['ruby shell'],0
mixin hamburger,15,0,0,['html ruby'],0
online restructuredtext editor,2,0,0,['css html'],0
simple webpack starter,15,0,0,['css html'],0
server crash production grade server,2,0,0,['makefile shell'],0
screen dimension,15,0,0,['css html'],0
cross browser wrapper,12,0,0,['css html'],0
implementation elasticsearch query,19,0,0,['css shell'],0
delaunay triangulation lambertian reflectance,15,0,0,['css html'],0
jquery calendar plugin flexible calendar,0,0,0,['html javascript'],0
repository consul,15,0,0,['ruby shell'],0
jquery bootstrap widget table,24,0,0,['css shell'],0
online modification,2,0,0,['c objective-c'],0
example,34,0,0,['css javascript'],0
decision,15,0,0,['python shell'],0
network security raspberry device,15,0,0,['css html'],0
ground,39,0,0,['html javascript'],0
barry haanstra haanstra puttytray,15,0,0,['python shell'],0
opensource bitcoin exchange software,2,0,0,['ruby shell'],0
browser,32,0,0,['html python'],0
tegra bootrom,15,0,0,['python shell'],0
inference polygon,19,0,0,['python shell'],0
window credential provider alternative window explorer,15,0,0,['c shell'],0
macos,35,0,0,['makefile ruby'],0
remote update cordova,19,0,0,['css php'],0
content management system,5,0,0,['css html'],0
organise thing,2,0,0,['css html'],0
mysql sniffer network traffic analyzer qihoo infrastructure,15,0,0,['makefile shell'],0
gitlab gitlab solarus,15,0,0,['objective-c shell'],0
virtual assistant general purpose virtual assistant,19,0,0,['ruby shell'],0
daily review,44,0,0,['css javascript'],0
facebook friend tinder profile weird,15,0,0,['css html'],0
implementation,2,0,0,['python shell'],0
component library component,8,0,0,['html shell'],0
pokemon engine realtime editor,15,0,0,['css html'],0
source,3,0,0,['css javascript'],0
laika object,15,0,0,['dockerfile shell'],0
project template visual studio,19,0,0,['css html'],0
environment,38,0,0,['css html'],0
simple short classification,15,0,0,['makefile python'],0
angular,19,0,0,['css javascript'],0
native developer preview,2,0,0,['java python'],0
cross_platform sniffer,23,0,0,['css javascript'],0
allocation,19,0,0,['makefile shell'],0
complete angularjs service application modal angular bootstrap twitter bootstrap,24,0,0,['css html'],0
emacs string manipulation library,1,0,0,['ruby shell'],0
development environment,38,0,0,['css html'],0
large scale dense visual system,5,0,0,['cmake shell'],0
leaflet visualization framework,6,0,0,['css shell'],0
tokenizer parser analyzer,15,0,0,['python shell'],0
reference implementation level model,15,0,0,['c++ makefile'],0
library performant component,1,0,0,['css html'],0
available service discovery registration fault tolerance framework,19,0,0,['python shell'],0
ingredient phrase conditional random field,15,0,0,['ruby shell'],0
server install,2,0,0,['css html'],0
electra jailbreak toolkit,15,0,0,['makefile shell'],0
gradle plugin,0,0,0,['css javascript'],0
instructional notebook music information retrieval,15,0,0,['css html'],0
frame decode simpler,19,0,0,['makefile shell'],0
dimensional animation,12,0,0,['css html'],0
boilerplate express subscription,19,0,0,['css html'],0
pluggable library application,1,0,0,['css javascript'],0
extensible webgl engine,7,0,0,['css html'],0
source chinese character,3,0,0,['python shell'],0
browser,32,0,0,['javascript python'],0
example angularjs application spring security jersey backend,15,0,0,['css javascript'],0
interactive questionnaire application security program,15,0,0,['python shell'],0
wrapper component transition,8,0,0,['css html'],0
source environment parallel mobile service legacy system,15,0,0,['ruby shell'],0
natural language learning assignment,15,0,0,['makefile shell'],0
audio compatibility layer,5,0,0,['css html'],0
command excel workbook,15,0,0,['batchfile shell'],0
wheel navigation library raphal radial circular,1,0,0,['css html'],0
visualisation markdown,9,0,0,['css html'],0
application,48,0,0,['html shell'],0
objective,21,0,0,['ruby shell'],0
simple github iphone cache markdown content github markdown,15,0,0,['javascript python'],0
convolutional neural network object estimation,15,0,0,['python shell'],0
profiler developer toolbar,2,0,0,['ruby shell'],0
vulkan edition,15,0,0,['makefile python'],0
quick setup,15,0,0,['css html'],0
smart mirror smart,15,0,0,['css javascript'],0
btlejuice bluetooth smart middle framework,15,0,0,['css html'],0
source simulator,3,0,0,['java shell'],0
editor markdown,9,0,0,['css html'],0
visualization framework,6,0,0,['ruby shell'],0
,15,0,0,['html javascript'],0
telnet client,19,0,0,['css html'],0
password,22,0,0,['css html'],0
mediator pattern asynchronous event,19,0,0,['css html'],0
source music player cyanogenmod apollo music player apache license basic functionality feature,15,0,0,['html makefile'],0
multiplayer online quantumlink online platform,2,0,0,['c objective-c'],0
sample angular development,19,0,0,['css html'],0
document format asciidoc asciidoc development,15,0,0,['css javascript'],0
educational,31,0,0,['css javascript'],0
smart contract,15,0,0,['css javascript'],0
central management,2,0,0,['ruby shell'],0
performance,47,0,0,['makefile shell'],0
server,2,0,0,['c++ shell'],0
proxy network traffic,2,0,0,['python shell'],0
android system viewer android phone,14,0,0,['makefile shell'],0
performance parser,47,0,0,['python shell'],0
jplist jquery flexible jquery plugin structure,0,0,0,['css javascript'],0
semantic search engine,7,0,0,['css javascript'],0
convnet local geometric descriptor point cloud,19,0,0,['makefile shell'],0
research rootkit project,15,0,0,['makefile shell'],0
docker,44,0,0,['dockerfile shell'],0
example single application,19,0,0,['html javascript'],0
basic,15,0,0,['c objective-c'],0
engine engine canvas,7,0,0,['css html'],0
linux kernel,37,0,0,['ruby shell'],0
simple geospatial jquery plugin,0,0,0,['css html'],0
geometry euclid element,15,0,0,['html ruby'],0
apache mesos,44,0,0,['ruby shell'],0
safety painless smart migration,15,0,0,['css html'],0
themekraft starter theme,24,0,0,['css javascript'],0
programmable fuzzy scheduler,15,0,0,['python shell'],0
simple bitcoin blockchain parser,2,0,0,['c++ shell'],0
micro framework interpreter,19,0,0,['makefile shell'],0
chart generator,44,0,0,['css html'],0
introductory workshop video frontend master,2,0,0,['css javascript'],0
vulnerable router firmware project,15,0,0,['c shell'],0
kossel portable delta robot printer,15,0,0,['makefile python'],0
whatsapp clone apollo tutorial,19,0,0,['java python'],0
front electron application openbazaar server daemon,2,0,0,['css html'],0
source fullstack,3,0,0,['css php'],0
squalr memory editor,15,0,0,['css html'],0
official fbreader project repository,15,0,0,['makefile shell'],0
webshell webshell,19,0,0,['html ruby'],0
hopper plugin symbol,2,0,0,['c makefile'],0
jquery touch finger,0,0,0,['css html'],0
deployment pipeline,15,0,0,['makefile shell'],0
pyramid network object detection,15,0,0,['python shell'],0
objective database library google leveldb,1,0,0,['ruby shell'],0
stack universal,15,0,0,['css html'],0
technology company,19,0,0,['css html'],0
collection daemon,15,0,0,['makefile shell'],0
datasets artificial intelligence talent,15,0,0,['ruby shell'],0
voxelizer,1,0,0,['c++ makefile'],0
source platform digital downloads,3,0,0,['css javascript'],0
opengl graphic engine,7,0,0,['c objective-c'],0
developer,2,0,0,['html javascript'],0
yeoman generator,44,0,0,['css javascript'],0
official chain,2,0,0,['java python'],0
linux speech recognition,37,0,0,['makefile shell'],0
legacy browser application integration keepass password github browser addon version,15,0,0,['css html'],0
cross browser animation animation fabulous animate project,12,0,0,['css html'],0
