label_id,repository_count,cluster_topics,languages,combinations
45,93,['monorail stack framework rapid development'],"['makefile', 'shell', 'perl', 'c++', 'html', 'python', 'dockerfile', 'ruby', 'c', 'css', 'javascript', 'cmake']","{'css html javascript shell': 16, 'html shell': 6, 'c shell': 6, 'makefile python shell': 5, 'css html': 5, 'html javascript': 5, 'html makefile shell': 4, 'html makefile': 4, 'ruby shell': 4, 'css html shell': 4, 'makefile shell': 2, 'html python shell': 2, 'javascript shell': 2, 'c makefile shell': 2, 'html javascript shell': 2, 'c c++': 2, 'css html javascript': 2, 'css javascript': 2, 'dockerfile html shell': 2, 'dockerfile html': 2, 'css html makefile': 2, 'perl shell': 1, 'c++ makefile': 1, 'dockerfile shell': 1, 'c python': 1, 'javascript makefile': 1, 'makefile python': 1, 'python shell': 1, 'c++ makefile shell': 1, 'c cmake': 1, 'cmake shell': 1, 'css makefile shell': 1, 'css javascript shell': 1}"
23,57,['bigpicture library'],"['css', 'shell', 'html', 'python', 'c', 'javascript', 'makefile', 'dockerfile', 'batchfile', 'c++']","{'makefile python shell': 8, 'dockerfile shell': 5, 'python shell': 4, 'css html': 4, 'html makefile shell': 4, 'html javascript shell': 3, 'css html javascript shell': 3, 'html shell': 3, 'css html javascript': 3, 'c python shell': 2, 'html python': 2, 'dockerfile html shell': 2, 'html makefile': 2, 'css shell': 1, 'html python shell': 1, 'javascript makefile': 1, 'dockerfile makefile': 1, 'c html': 1, 'batchfile shell': 1, 'css javascript shell': 1, 'html javascript': 1, 'c++ shell': 1, 'javascript python': 1, 'css makefile shell': 1, 'makefile python': 1}"
12,89,['injection application automatic database injection'],"['python', 'shell', 'css', 'makefile', 'html', 'javascript', 'c', 'cmake', 'ruby', 'dockerfile', 'objective-c', 'perl', 'c++', 'batchfile']","{'css html': 9, 'css html javascript shell': 8, 'makefile python shell': 8, 'html python shell': 5, 'ruby shell': 5, 'css html shell': 4, 'css javascript': 4, 'html makefile shell': 4, 'makefile shell': 3, 'html javascript': 3, 'c++ makefile shell': 3, 'c makefile': 3, 'css html javascript': 3, 'python shell': 2, 'css makefile shell': 2, 'dockerfile makefile': 2, 'css html makefile': 2, 'html javascript shell': 2, 'c cmake': 1, 'objective-c shell': 1, 'javascript makefile': 1, 'dockerfile html': 1, 'html makefile': 1, 'c python shell': 1, 'html shell': 1, 'css javascript shell': 1, 'perl shell': 1, 'dockerfile shell': 1, 'batchfile shell': 1, 'c shell': 1, 'c++ shell': 1, 'dockerfile html shell': 1, 'c c++': 1, 'cmake python': 1, 'makefile python': 1}"
9,99,['official twilio sendgrid community netcore library'],"['ruby', 'shell', 'css', 'html', 'javascript', 'python', 'makefile', 'cmake', 'c', 'dockerfile', 'batchfile', 'c++', 'perl', 'objective-c']","{'css html javascript shell': 15, 'c++ makefile shell': 8, 'ruby shell': 6, 'makefile python shell': 6, 'css html javascript': 6, 'css html': 5, 'makefile shell': 5, 'html shell': 4, 'c makefile shell': 4, 'batchfile shell': 3, 'css javascript shell': 3, 'html python shell': 2, 'html python': 2, 'dockerfile makefile': 2, 'c makefile': 2, 'html javascript': 2, 'css javascript': 2, 'html makefile shell': 2, 'css html makefile': 2, 'c++ shell': 2, 'javascript python': 2, 'cmake python': 1, 'c python shell': 1, 'c++ makefile': 1, 'perl shell': 1, 'css shell': 1, 'objective-c shell': 1, 'c html': 1, 'css html shell': 1, 'javascript shell': 1, 'dockerfile shell': 1, 'dockerfile html shell': 1, 'makefile python': 1, 'html makefile': 1, 'python shell': 1}"
17,73,['noriben malware analysis sandbox'],"['css', 'html', 'javascript', 'shell', 'makefile', 'c', 'python', 'perl', 'ruby', 'c++', 'objective-c', 'cmake', 'batchfile', 'dockerfile']","{'css html javascript shell': 9, 'css html': 8, 'makefile python shell': 6, 'makefile shell': 4, 'ruby shell': 4, 'css html javascript': 3, 'html makefile shell': 3, 'html javascript': 3, 'c++ makefile shell': 3, 'c makefile shell': 2, 'html python shell': 2, 'python shell': 2, 'html shell': 2, 'perl shell': 2, 'html python': 2, 'makefile python': 2, 'batchfile shell': 2, 'javascript makefile': 2, 'css makefile shell': 1, 'css html shell': 1, 'javascript shell': 1, 'c++ makefile': 1, 'c shell': 1, 'objective-c shell': 1, 'cmake shell': 1, 'css javascript shell': 1, 'c html': 1, 'html javascript shell': 1, 'dockerfile html': 1, 'javascript python': 1}"
22,65,['objective extensible matcher'],"['css', 'javascript', 'shell', 'python', 'c', 'c++', 'html', 'makefile', 'dockerfile', 'perl', 'ruby']","{'css html': 9, 'css html javascript shell': 7, 'css html javascript': 4, 'makefile python shell': 4, 'makefile python': 4, 'html makefile shell': 3, 'css javascript': 3, 'css javascript shell': 2, 'html javascript': 2, 'c++ makefile shell': 2, 'dockerfile html': 2, 'makefile shell': 2, 'css html shell': 2, 'c makefile shell': 2, 'ruby shell': 2, 'css shell': 1, 'css python': 1, 'c c++': 1, 'html javascript shell': 1, 'html python': 1, 'python shell': 1, 'dockerfile shell': 1, 'perl shell': 1, 'javascript shell': 1, 'css makefile': 1, 'javascript python': 1, 'html shell': 1, 'css html makefile': 1, 'c python shell': 1, 'c html': 1}"
5,106,['parser serde support'],"['makefile', 'python', 'shell', 'css', 'html', 'javascript', 'ruby', 'dockerfile', 'c', 'cmake', 'c++', 'batchfile', 'objective-c', 'perl']","{'css html': 13, 'css html javascript shell': 11, 'makefile python shell': 9, 'c python shell': 6, 'html makefile shell': 5, 'html python shell': 5, 'makefile shell': 4, 'css html makefile': 4, 'css html javascript': 4, 'makefile python': 4, 'html shell': 3, 'c++ makefile shell': 3, 'python shell': 3, 'cmake python': 3, 'ruby shell': 2, 'dockerfile javascript': 2, 'css javascript shell': 2, 'cmake shell': 2, 'dockerfile html': 2, 'dockerfile shell': 2, 'batchfile shell': 2, 'css javascript': 2, 'perl shell': 2, 'c makefile shell': 2, 'html javascript shell': 1, 'css shell': 1, 'html makefile': 1, 'css html shell': 1, 'css python': 1, 'objective-c shell': 1, 'dockerfile html shell': 1, 'html python': 1, 'html javascript': 1}"
7,61,['language'],"['css', 'html', 'shell', 'python', 'makefile', 'javascript', 'dockerfile', 'ruby', 'c', 'c++', 'batchfile']","{'css html javascript shell': 9, 'makefile python shell': 8, 'html makefile shell': 5, 'html python shell': 4, 'html shell': 4, 'ruby shell': 3, 'c makefile shell': 3, 'css html': 2, 'html makefile': 2, 'dockerfile html shell': 2, 'css html makefile': 2, 'css html javascript': 2, 'c python shell': 2, 'dockerfile shell': 2, 'css html shell': 1, 'css makefile': 1, 'c++ makefile': 1, 'html javascript': 1, 'batchfile shell': 1, 'python shell': 1, 'javascript shell': 1, 'c makefile': 1, 'javascript makefile': 1, 'css makefile shell': 1, 'html javascript shell': 1}"
29,89,['monitor command'],"['c++', 'makefile', 'shell', 'css', 'html', 'javascript', 'python', 'dockerfile', 'c', 'ruby', 'batchfile', 'cmake', 'objective-c']","{'css html': 12, 'css html shell': 9, 'makefile python shell': 8, 'css html javascript shell': 7, 'html shell': 6, 'python shell': 5, 'makefile shell': 4, 'css html javascript': 4, 'html python shell': 4, 'c++ makefile shell': 3, 'html makefile shell': 3, 'html javascript': 3, 'css html makefile': 2, 'javascript python': 2, 'c makefile shell': 2, 'ruby shell': 2, 'html javascript shell': 1, 'dockerfile shell': 1, 'css makefile shell': 1, 'dockerfile html': 1, 'batchfile shell': 1, 'cmake shell': 1, 'c makefile': 1, 'dockerfile makefile': 1, 'c c++': 1, 'css javascript': 1, 'batchfile html': 1, 'css shell': 1, 'objective-c shell': 1}"
35,107,['serializes table object'],"['makefile', 'python', 'css', 'html', 'javascript', 'shell', 'ruby', 'dockerfile', 'batchfile', 'c', 'objective-c', 'c++', 'perl', 'cmake']","{'css html javascript shell': 16, 'html makefile shell': 8, 'css html javascript': 8, 'makefile python shell': 5, 'css html': 5, 'html makefile': 5, 'css javascript': 4, 'html shell': 4, 'c python shell': 4, 'makefile python': 3, 'ruby shell': 3, 'dockerfile makefile': 3, 'batchfile shell': 3, 'javascript shell': 3, 'c++ python': 3, 'css html makefile': 3, 'c makefile shell': 3, 'dockerfile html shell': 2, 'css shell': 2, 'html python shell': 2, 'html python': 2, 'css makefile shell': 2, 'dockerfile html': 1, 'c makefile': 1, 'batchfile html': 1, 'css javascript shell': 1, 'objective-c shell': 1, 'html javascript': 1, 'javascript makefile': 1, 'dockerfile shell': 1, 'c++ shell': 1, 'perl shell': 1, 'makefile shell': 1, 'css html shell': 1, 'c c++': 1, 'cmake shell': 1}"
41,68,['compose reusable chart'],"['css', 'html', 'javascript', 'shell', 'makefile', 'python', 'batchfile', 'c', 'ruby', 'dockerfile', 'cmake', 'c++']","{'css html javascript shell': 13, 'css html': 8, 'html makefile shell': 6, 'makefile python shell': 4, 'css html javascript': 4, 'css html shell': 4, 'makefile python': 3, 'c python shell': 3, 'ruby shell': 3, 'batchfile shell': 2, 'html shell': 2, 'css makefile shell': 2, 'python shell': 2, 'css html makefile': 2, 'dockerfile shell': 1, 'dockerfile makefile': 1, 'html python': 1, 'c cmake': 1, 'css javascript shell': 1, 'javascript makefile': 1, 'makefile shell': 1, 'html javascript': 1, 'c++ makefile shell': 1, 'html python shell': 1}"
11,76,['angularjs directive angularjs'],"['html', 'javascript', 'shell', 'css', 'perl', 'dockerfile', 'ruby', 'makefile', 'python', 'c', 'c++']","{'css html': 12, 'css html javascript shell': 9, 'makefile python shell': 8, 'css html shell': 5, 'html shell': 4, 'makefile shell': 4, 'html javascript': 3, 'css html javascript': 3, 'perl shell': 2, 'dockerfile shell': 2, 'ruby shell': 2, 'css javascript': 2, 'makefile python': 2, 'javascript python': 2, 'c makefile shell': 2, 'css html makefile': 2, 'javascript shell': 1, 'css makefile': 1, 'css makefile shell': 1, 'html python': 1, 'c c++': 1, 'css javascript shell': 1, 'html makefile': 1, 'c++ makefile shell': 1, 'dockerfile html shell': 1, 'c shell': 1, 'python shell': 1, 'html makefile shell': 1}"
15,23,['image'],"['css', 'shell', 'html', 'makefile', 'dockerfile', 'c++', 'javascript', 'python', 'ruby', 'batchfile', 'c', 'cmake']","{'css html javascript shell': 3, 'css shell': 2, 'html makefile shell': 2, 'c++ makefile shell': 2, 'python shell': 2, 'batchfile shell': 2, 'dockerfile shell': 1, 'c++ makefile': 1, 'makefile shell': 1, 'css html javascript': 1, 'css html shell': 1, 'ruby shell': 1, 'css javascript': 1, 'c makefile shell': 1, 'html python shell': 1, 'cmake shell': 1}"
49,47,['vanilla music_player'],"['python', 'shell', 'dockerfile', 'html', 'batchfile', 'css', 'javascript', 'makefile', 'ruby', 'c', 'c++']","{'css html javascript shell': 7, 'makefile python shell': 6, 'python shell': 3, 'html makefile shell': 3, 'ruby shell': 3, 'css javascript': 2, 'css html makefile': 2, 'css html': 2, 'dockerfile shell': 2, 'html shell': 2, 'css html shell': 2, 'css html javascript': 2, 'dockerfile html': 1, 'batchfile shell': 1, 'html javascript shell': 1, 'css shell': 1, 'c makefile': 1, 'javascript python': 1, 'c makefile shell': 1, 'makefile shell': 1, 'css javascript shell': 1, 'makefile python': 1, 'c++ shell': 1}"
25,46,['request'],"['makefile', 'python', 'shell', 'html', 'ruby', 'perl', 'objective-c', 'css', 'javascript', 'dockerfile', 'c++', 'c', 'batchfile']","{'css html': 6, 'makefile python shell': 4, 'html makefile shell': 3, 'html shell': 3, 'css html javascript shell': 3, 'css html shell': 3, 'makefile python': 2, 'c makefile shell': 2, 'makefile shell': 2, 'dockerfile html': 2, 'ruby shell': 1, 'perl shell': 1, 'objective-c shell': 1, 'css html makefile': 1, 'css javascript': 1, 'dockerfile html shell': 1, 'c++ makefile': 1, 'c shell': 1, 'html python shell': 1, 'css shell': 1, 'c python shell': 1, 'html javascript shell': 1, 'batchfile shell': 1, 'dockerfile shell': 1, 'html javascript': 1, 'css html javascript': 1}"
21,56,['player roguelike dungeon exploration'],"['css', 'html', 'shell', 'javascript', 'makefile', 'perl', 'c', 'cmake', 'python', 'c++', 'ruby']","{'css html': 13, 'css html javascript shell': 6, 'css html shell': 3, 'html makefile shell': 3, 'javascript shell': 2, 'javascript makefile': 2, 'html javascript': 2, 'html shell': 2, 'html python shell': 2, 'html javascript shell': 2, 'c++ makefile shell': 2, 'ruby shell': 2, 'makefile python shell': 2, 'css html javascript': 1, 'perl shell': 1, 'css javascript': 1, 'c cmake': 1, 'makefile shell': 1, 'css javascript shell': 1, 'c makefile': 1, 'makefile python': 1, 'c shell': 1, 'python shell': 1, 'html python': 1, 'css html makefile': 1, 'css makefile shell': 1}"
47,76,['scalable availability cluster resource manager'],"['python', 'shell', 'c++', 'makefile', 'css', 'html', 'javascript', 'dockerfile', 'c', 'ruby', 'objective-c']","{'css html javascript shell': 12, 'css html': 8, 'makefile python shell': 6, 'makefile shell': 4, 'python shell': 3, 'c++ makefile shell': 3, 'html shell': 3, 'css html javascript': 3, 'ruby shell': 3, 'makefile python': 3, 'css javascript': 2, 'css html shell': 2, 'dockerfile shell': 2, 'html makefile': 2, 'html python': 2, 'html javascript': 2, 'objective-c shell': 2, 'css html makefile': 1, 'css shell': 1, 'c++ shell': 1, 'css makefile': 1, 'html javascript shell': 1, 'c makefile shell': 1, 'c shell': 1, 'c python shell': 1, 'css dockerfile': 1, 'dockerfile html shell': 1, 'dockerfile javascript': 1, 'javascript makefile': 1, 'css javascript shell': 1, 'html python shell': 1}"
42,90,['nexusui audio interface'],"['makefile', 'python', 'shell', 'css', 'html', 'cmake', 'javascript', 'c++', 'batchfile', 'dockerfile', 'c', 'objective-c', 'ruby']","{'css html javascript shell': 13, 'css html': 11, 'makefile python shell': 9, 'c++ makefile shell': 8, 'html shell': 6, 'css html shell': 4, 'makefile shell': 4, 'html python shell': 3, 'makefile python': 3, 'css javascript': 3, 'html javascript shell': 2, 'c++ makefile': 2, 'css html javascript': 2, 'python shell': 2, 'c makefile shell': 2, 'c html': 2, 'cmake python': 1, 'javascript shell': 1, 'batchfile html': 1, 'html makefile shell': 1, 'dockerfile html shell': 1, 'css javascript shell': 1, 'css html makefile': 1, 'c python shell': 1, 'javascript python': 1, 'objective-c shell': 1, 'dockerfile shell': 1, 'ruby shell': 1, 'c makefile': 1, 'javascript makefile': 1}"
