cluster_topic,cluster_topic_id,topic,topic_id,language,language_id
pilgrim,23,0,0,['python shell'],0
iphone opengl tutorial series,43,0,0,['c python'],0
browser package manager,12,0,0,['coffeescript javascript'],0
framework collaborative visual framework branden joshua davis,10,0,0,['python shell'],0
source,6,0,0,['javascript shell'],0
training,19,0,0,['c python'],0
application,37,0,0,['perl ruby'],0
secret ninja cucumber scroll,12,0,0,['ruby shell'],0
ltrace intercept dynamic library system,12,0,0,['c++ shell'],0
nodejs binding lightweight value database library,4,0,0,['coffeescript javascript'],0
navigator class cluster minimum complete support controller interface idiom support uisplitviewcontroller,5,0,0,['c shell'],0
package,20,0,0,['c javascript'],0
quicksilver plugins archive individual plugin repos insteads,12,0,0,['javascript shell'],0
concept awesome engine shiny,12,0,0,['c++ javascript'],0
browser,8,0,0,['c shell'],0
native bittorrent client,12,0,0,['c shell'],0
source inkjet shield,12,0,0,['c c++'],0
implementation design pattern element reusable object,12,0,0,['c java'],0
restfulx framework generation engine integration support,10,0,0,['javascript python'],0
support vector machine unofficial snapshot mirror,12,0,0,['c++ java'],0
client project,49,0,0,['python shell'],0
emacs clone fullscreen support,5,0,0,['python shell'],0
implementation infinote protocol collaborative editing,12,0,0,['python shell'],0
motion toolkit,21,0,0,['c++ shell'],0
collection framework,39,0,0,['java javascript'],0
advancecomp compression utility,12,0,0,['c shell'],0
environment bayesian learning,12,0,0,['c javascript'],0
experimental client mobilization solution,12,0,0,['python shell'],0
mobile application native android phonegap cross platform mobile development framework,12,0,0,['c objective-c'],0
realtime server,47,0,0,['ruby shell'],0
canvas diagram textual,12,0,0,['php shell'],0
channel logic analyzer,12,0,0,['c shell'],0
acronym event automaton simple server server event traffic informer,47,0,0,['python shell'],0
simple cocosd,36,0,0,['c c++'],0
android developer,7,0,0,['javascript shell'],0
native,11,0,0,['c objective-c'],0
cassandra abstraction layer keyspace scaffolder developer,12,0,0,['c c++'],0
source,6,0,0,['javascript shell'],0
webroar application server,47,0,0,['perl ruby'],0
simple framework,39,0,0,['javascript shell'],0
window kernel source,12,0,0,['perl shell'],0
multitouch framework,10,0,0,['c shell'],0
application state trigger action,12,0,0,['c shell'],0
jqueryui widget angular widget,12,0,0,['ruby shell'],0
phpundercontrol development setup small example project,12,0,0,['javascript shell'],0
server automation framework,47,0,0,['python shell'],0
packet sniffer,38,0,0,['c c++'],0
objective client library,12,0,0,['python shell'],0
device,15,0,0,['c python'],0
cramp,17,0,0,['python shell'],0
server,30,0,0,['perl shell'],0
keyframe event animation,47,0,0,['php ruby'],0
openal,40,0,0,['c shell'],0
common function application,9,0,0,['php python'],0
default configuration,32,0,0,['python shell'],0
example,3,0,0,['python shell'],0
system,29,0,0,['c++ shell'],0
android,7,0,0,['java shell'],0
version check github freerdp freerdp remote desktop protocol client,12,0,0,['perl shell'],0
particle system expirementation sandbox opencl android opengl,12,0,0,['c python'],0
andnav project navigation application support location speech traffic contact weather,12,0,0,['perl shell'],0
google engine,46,0,0,['python shell'],0
commentary webversion,12,0,0,['perl python'],0
source toolbox openfoam programmable software computational fluid dynamic,12,0,0,['perl shell'],0
headless webkit browser interface,5,0,0,['c python'],0
expandable module titanium,12,0,0,['javascript python'],0
tokyotyrant,13,0,0,['c shell'],0
backbone,26,0,0,['ruby shell'],0
hookable server,47,0,0,['c javascript'],0
editor,28,0,0,['c c++'],0
canvas library,24,0,0,['java shell'],0
template,44,0,0,['coffeescript javascript'],0
shiftspace project,49,0,0,['python shell'],0
super nintendo adobe flash,12,0,0,['perl shell'],0
actor graphicl database,4,0,0,['javascript shell'],0
stack kinect camera,12,0,0,['c shell'],0
convenience class,18,0,0,['c shell'],0
collection stanford online introduction artificial intelligence class,12,0,0,['javascript python'],0
