id,language_dictionary,total_bytes_written,language_distribution,all_languages,main_language,languages_used,language_combinations,owner_type,open_issues,stars,watchers,forks,size,topics,description
14817503,"{'php': 7554473, 'javascript': 2084885, 'css': 571211, 'perl': 274788, 'shell': 43647, 'python': 5591, 'xslt': 5014, 'erlang': 4816, 'racket': 4313}",10548738,"{'php': 0.7161494578782789, 'javascript': 0.1976430735126799, 'css': 0.05414970018214501, 'perl': 0.026049371972268153, 'shell': 0.004137651347488202, 'python': 0.0005300160076020468, 'xslt': 0.00047531752139450234, 'erlang': 0.00045654750359711276, 'racket': 0.00040886407454616844}","['php', 'javascript', 'css', 'perl', 'shell', 'python', 'xslt', 'erlang', 'racket']",php,9,['perl python shell'],Organization,0,1147,7,0,49000,[],fossasia  drupal site
14813775,"{'php': 7599445, 'javascript': 2085135, 'css': 572730, 'perl': 274788, 'shell': 43647, 'python': 5591, 'xslt': 5014, 'erlang': 4816, 'racket': 4313}",10595479,"{'php': 0.7172346809426926, 'javascript': 0.19679478388848679, 'css': 0.05405418669604272, 'perl': 0.02593445751721088, 'shell': 0.004119398471744411, 'python': 0.0005276778897867666, 'xslt': 0.00047322070101785867, 'erlang': 0.00045453348546111035, 'racket': 0.0004070604075568457}","['php', 'javascript', 'css', 'perl', 'shell', 'python', 'xslt', 'erlang', 'racket']",php,9,['perl python shell'],Organization,0,1142,7,0,61656,[],fossasia  drupal site
1471011,{'objective-c': 108040},108040,{'objective-c': 1.0},['objective-c'],objective-c,1,[],Organization,5,1107,49,177,4739,[],uiscrollview for iphone with horizontal paging like mobile safari tabs
3349413,{'javascript': 17126},17126,{'javascript': 1.0},['javascript'],javascript,1,[],User,3,1098,20,75,148,[],a simple light weight javascript library for dealing with touch events
9473425,{'javascript': 160070},160070,{'javascript': 1.0},['javascript'],javascript,1,[],User,8,1062,46,90,331,[],super minimal selector and event library
5089138,"{'javascript': 10722, 'ruby': 861}",11583,"{'javascript': 0.9256669256669257, 'ruby': 0.07433307433307433}","['javascript', 'ruby']",javascript,2,[],User,10,1044,75,102,337,[],bootstrap toggle buttons has moved to https and and github com and nostalgiaz and bootstrap switch
3639793,"{'javascript': 100696, 'ruby': 62012, 'coffeescript': 37050}",199758,"{'javascript': 0.5040899488380941, 'ruby': 0.3104356271088016, 'coffeescript': 0.18547442405310427}","['javascript', 'ruby', 'coffeescript']",javascript,3,['coffeescript ruby'],Organization,21,1028,84,126,1946,[],a cloudfuji chat application
328430,"{'python': 14251, 'javascript': 5946}",20197,"{'python': 0.7055998415606278, 'javascript': 0.2944001584393722}","['python', 'javascript']",python,2,[],User,4,1023,88,753,15818,[],https and and github com and tparisi and webgl lessons is now the officially maintained fork for this project
4184416,"{'css': 120563, 'javascript': 95209}",215772,"{'css': 0.5587518306360417, 'javascript': 0.4412481693639583}","['css', 'javascript']",css,2,[],User,10,1020,82,134,242,[],a css and js bootstrap to style and manipulate data tables
470946,"{'java': 3564531, 'javascript': 3212043, 'scala': 240853, 'shell': 37822, 'python': 11977, 'php': 1576}",7068802,"{'java': 0.5042623912793144, 'javascript': 0.4543970817120072, 'scala': 0.03407267596404596, 'shell': 0.00535055303571949, 'python': 0.0016943465102007384, 'php': 0.00022295149871222875}","['java', 'javascript', 'scala', 'shell', 'python', 'php']",java,6,['javascript python shell'],Organization,1,1013,52,198,28012,[],etherpad open source repository
1096127,"{'c++': 1174680, 'c': 433503, 'javascript': 118987, 'objective-c': 30331, 'shell': 3293, 'r': 340}",1761134,"{'c++': 0.6670020566294217, 'c': 0.24614992385587922, 'javascript': 0.06756271811230719, 'objective-c': 0.017222426005062647, 'shell': 0.0018698179695582505, 'r': 0.0001930574277709703}","['c++', 'c', 'javascript', 'objective-c', 'shell', 'r']",c++,6,['javascript objective-c shell'],User,23,994,47,112,29200,[],depthjs allows any web page to interact with the microsoft kinect using javascript
754761,"{'tex': 10079, 'css': 1943}",12022,"{'tex': 0.8383796373315588, 'css': 0.16162036266844118}","['tex', 'css']",tex,2,[],User,1,980,36,69,2659,[],structure and interpretation of computer second edition
191714,"{'css': 142815, 'ruby': 41486}",184301,"{'css': 0.7749008415581033, 'ruby': 0.22509915844189668}","['css', 'ruby']",css,2,[],Organization,94,975,23,77,1008,[],less ruby now at http and and github com and cowboyd and less rb
11119992,{'javascript': 200657},200657,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,20,958,55,230,190,[],a set of experimental modal window appearance effects with css transitions and animations
2674127,"{'javascript': 1256552, 'shell': 1704}",1258256,"{'javascript': 0.9986457445861574, 'shell': 0.0013542554138426522}","['javascript', 'shell']",javascript,2,[],Organization,55,946,58,114,9194,[],a node js based data retrieval and aggregation gateway for quickly consuming http apis
363729,"{'java': 401814, 'perl': 1466}",403280,"{'java': 0.9963648085697282, 'perl': 0.0036351914302717716}","['java', 'perl']",java,2,[],User,42,930,51,253,1723,[],a utility library for your daily android needs
10178606,"{'css': 83989, 'javascript': 16137, 'coffeescript': 2518, 'ruby': 867}",103511,"{'css': 0.8114016867772508, 'javascript': 0.1558964747707973, 'coffeescript': 0.02432591705229396, 'ruby': 0.008375921399658008}","['css', 'javascript', 'coffeescript', 'ruby']",css,4,['javascript ruby'],User,21,910,49,85,6246,[],clank open source prototyping framework for mobile apps
2483064,"{'javascript': 194061560, 'python': 35424}",194096984,"{'javascript': 0.9998174933001535, 'python': 0.0001825066998465056}","['javascript', 'python']",javascript,2,[],User,4,903,46,60,165996,[],js js a javascript javascript interpreter
2482606,"{'javascript': 21599, 'shell': 1290}",22889,"{'javascript': 0.9436410502861636, 'shell': 0.05635894971383634}","['javascript', 'shell']",javascript,2,[],User,37,892,25,55,314,[],multi server continuous git based deployment and process management
1774473,"{'vhdl': 14830212, 'verilog': 2666973, 'tcl': 121598, 'python': 32688, 'c': 26135, 'coq': 12477, 'shell': 2107}",17692190,"{'vhdl': 0.8382349499977109, 'verilog': 0.15074295494226547, 'tcl': 0.006872976155015292, 'python': 0.0018475948992182425, 'c': 0.0014772054788016633, 'coq': 0.000705226430419298, 'shell': 0.00011909209656916413}","['vhdl', 'verilog', 'tcl', 'python', 'c', 'coq', 'shell']",vhdl,7,['python shell'],User,14,885,188,435,9382,[],a completely open source implementation of a bitcoin miner for altera and xilinx fpgas this project hopes to promote the free and open development of fpga based mining solutions and secure the future of the bitcoin project as a whole a binary release is currently available for the terasic de  development and there are compile able projects for numerous boards
11126140,"{'javascript': 2526255, 'python': 423291, 'css': 61464, 'actionscript': 10732, 'c++': 5834, 'arduino': 5683, 'shell': 4990, 'erlang': 1484, 'prolog': 981}",3040714,"{'javascript': 0.8308098032238481, 'python': 0.13920776501834767, 'css': 0.020213673499053182, 'actionscript': 0.003529434205255739, 'c++': 0.0019186283221638075, 'arduino': 0.0018689689329545627, 'shell': 0.0016410619347955776, 'erlang': 0.00048804326878489724, 'prolog': 0.0003226215947964853}","['javascript', 'python', 'css', 'actionscript', 'c++', 'arduino', 'shell', 'erlang', 'prolog']",javascript,9,['c++ python shell'],Organization,25,871,149,307,33005,[],the chrome web lab for hackers and everyone
1611799,{'javascript': 26883},26883,{'javascript': 1.0},['javascript'],javascript,1,[],User,5,863,25,49,912,[],javascript to test each css class on a page and report which are hindering performance
9792504,"{'objective-c': 24254, 'ruby': 632}",24886,"{'objective-c': 0.9746041951297919, 'ruby': 0.02539580487020815}","['objective-c', 'ruby']",objective-c,2,[],User,14,862,55,176,807,[],this is a new navigation controller inspired by flipboard
1001312,{'shell': 8702},8702,{'shell': 1.0},['shell'],shell,1,[],User,11,862,18,60,352,[],lipsync sets up a lightweight service that provides command dropbox like syncing
4467848,"{'c': 12236529, 'perl': 3493762, 'c++': 413113, 'assembly': 355146, 'shell': 149755, 'prolog': 123432, 'javascript': 8610, 'objective-c': 5562, 'ec': 5079, 'scheme': 4249, 'emacs lisp': 1639, 'python': 1446}",16798322,"{'c': 0.7284375784676589, 'perl': 0.20798279732939992, 'c++': 0.024592515847713835, 'assembly': 0.02114175451571889, 'shell': 0.008914878521795212, 'prolog': 0.0073478767700726295, 'javascript': 0.0005125511941014108, 'objective-c': 0.00033110449960418667, 'ec': 0.00030235162773996116, 'scheme': 0.0002529419307476068, 'emacs lisp': 9.756926912104674e-05, 'python': 8.608002632643904e-05}","['c', 'perl', 'c++', 'assembly', 'shell', 'prolog', 'javascript', 'objective-c', 'ec', 'scheme', 'emacs lisp', 'python']",c,12,['javascript perl shell'],User,43,860,40,43,242384,[],a new kind of headless webkit integration for nodejs a great alternative to phantomjs
24480,"{'javascript': 14238, 'ruby': 251}",14489,"{'javascript': 0.9826765132169232, 'ruby': 0.017323486783076818}","['javascript', 'ruby']",javascript,2,[],User,7,851,41,232,557,[],put twitter on your website with an unobtrusive javascript plugin for jquery
644207,"{'javascript': 43849, 'ruby': 1153}",45002,"{'javascript': 0.9743789164926003, 'ruby': 0.02562108350739967}","['javascript', 'ruby']",javascript,2,[],User,6,848,11,45,196,[],a jquery plugin to facilitate conveniently working with local storage
965173,{'objective-c': 24859},24859,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,0,836,32,79,628,[],allows you to swipe a uitableviewcell and reveal a back functions like cells in the twitter app
3317938,{'objective-c': 43145},43145,{'objective-c': 1.0},['objective-c'],objective-c,1,[],Organization,12,830,38,107,669,[],ios view library for displaying stylish errors
1775877,"{'objective-c': 1240752, 'ruby': 3452}",1244204,"{'objective-c': 0.9972255353623682, 'ruby': 0.002774464637631771}","['objective-c', 'ruby']",objective-c,2,[],Organization,28,828,57,62,16405,[],automatic synchronization for core data between any combination of mac os x and ios mac to iphone to ipad to ipod touch and back again
10703295,"{'objective-c': 40972, 'ruby': 532}",41504,"{'objective-c': 0.9871819583654587, 'ruby': 0.012818041634541248}","['objective-c', 'ruby']",objective-c,2,[],User,3,826,61,135,3003,[],easy to use user interface elements which are really similar to design in ios 
140252,"{'perl': 284984, 'shell': 4350, 'parrot': 2922, 'ruby': 2301, 'c': 2142, 'fortran': 678, 'javascript': 256}",297633,"{'perl': 0.9575013523366025, 'shell': 0.01461531483404058, 'parrot': 0.009817459757486569, 'ruby': 0.007730997570833879, 'c': 0.0071967826148310165, 'fortran': 0.00227797320861598, 'javascript': 0.0008601196775895146}","['perl', 'shell', 'parrot', 'ruby', 'c', 'fortran', 'javascript']",perl,7,['c javascript shell'],Organization,0,823,32,95,2474,[],this repository is for ack  which is no longer being maintained do not submit issues here ack   has a new github project at
1884580,{'objective-c': 39991},39991,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,10,820,36,134,202,[],stylish and animated tab view for ios rendered entirely using core graphics
1306177,"{'javascript': 86764, 'css': 20994}",107758,"{'javascript': 0.805174557805453, 'css': 0.19482544219454703}","['javascript', 'css']",javascript,2,[],User,6,818,26,97,9925,[],instagram like image filters in pure javascript
5371382,"{'c': 915198, 'objective-c': 151626, 'c++': 8218, 'lua': 414, 'perl': 366}",1075822,"{'c': 0.850696490683403, 'objective-c': 0.1409396721762522, 'c++': 0.00763881013773654, 'lua': 0.0003848220244612956, 'perl': 0.00034020497814694255}","['c', 'objective-c', 'c++', 'lua', 'perl']",c,5,['c++ objective-c perl'],User,2,811,61,187,661,"['ios', 'patch', 'wax']",dynamically load a lua script to change the behavior of your ios application
10571816,"{'ruby': 21157, 'javascript': 1282}",22439,"{'ruby': 0.9428673292036187, 'javascript': 0.0571326707963813}","['ruby', 'javascript']",ruby,2,[],User,1,811,20,39,2836,[],easily add an nsa backdoor into your rails app
265935,{'c': 41453},41453,{'c': 1.0},['c'],c,1,[],User,54,800,42,145,204,[],nginx module for serving files from mongodb s gridfs
5776550,"{'objective-c': 22198, 'ruby': 437}",22635,"{'objective-c': 0.98069361608129, 'ruby': 0.019306383918709962}","['objective-c', 'ruby']",objective-c,2,[],User,1,795,76,87,1094,[],cocoa noise drawing code plus a ready to go noise view
8643683,"{'objective-c': 51413, 'ruby': 879}",52292,"{'objective-c': 0.9831905453989138, 'ruby': 0.016809454601086207}","['objective-c', 'ruby']",objective-c,2,[],User,5,789,55,123,1179,[],a drop in solution for building stylish app introductions and tutorials
10108151,{'ruby': 803},803,{'ruby': 1.0},['ruby'],ruby,1,[],Organization,0,784,35,53,977,[],just a simply easy way to label each element you want
5691343,{'javascript': 49623},49623,{'javascript': 1.0},['javascript'],javascript,1,[],User,1,782,46,36,321,[],powerful pattern matching for javascript
1813466,"{'javascript': 701405, 'css': 3278, 'ruby': 392}",705075,"{'javascript': 0.9947948799773074, 'css': 0.004649150799560331, 'ruby': 0.0005559692231322909}","['javascript', 'css', 'ruby']",javascript,3,['css ruby'],User,7,774,12,45,34428,[],saxophone javascript mpeg  audio layer iii mp and idv decoder
8473804,"{'objective-c': 12108, 'ruby': 715}",12823,"{'objective-c': 0.9442408172814474, 'ruby': 0.055759182718552604}","['objective-c', 'ruby']",objective-c,2,[],User,11,768,31,105,97,[],a minimal status bar for ios
2629675,{'php': 28269},28269,{'php': 1.0},['php'],php,1,[],User,22,766,87,197,1469,[],foundation for a responsive starter theme
9913540,"{'javascript': 65323, 'css': 41976, 'php': 40136}",147435,"{'javascript': 0.44306304473157665, 'css': 0.28470851561705157, 'php': 0.2722284396513718}","['javascript', 'css', 'php']",javascript,3,[],User,0,762,89,120,288,[],make a pattern library using atomic design
457353,"{'java': 271409, 'perl': 66221, 'javascript': 36198, 'c': 29915, 'css': 17375, 'python': 1825, 'c++': 651, 'ruby': 441}",424035,"{'java': 0.6400627306708173, 'perl': 0.15616871248835593, 'javascript': 0.08536559482118221, 'c': 0.07054842171047201, 'css': 0.04097539118233165, 'python': 0.004303890009079439, 'c++': 0.0015352506278962822, 'ruby': 0.0010400084898652233}","['java', 'perl', 'javascript', 'c', 'css', 'python', 'c++', 'ruby']",java,8,['javascript perl python'],User,1,757,58,67,2535,[],old v please see http and and github org and telehash now
236068,{'ruby': 19376},19376,{'ruby': 1.0},['ruby'],ruby,1,[],User,7,755,8,22,443,[],provides an irb session to a running ruby process
391267,{'javascript': 15568},15568,{'javascript': 1.0},['javascript'],javascript,1,[],User,2,743,13,31,1079,[],a modular async web framework for node js
8143447,"{'javascript': 6444394, 'coffeescript': 65895}",6510289,"{'javascript': 0.9898783295180905, 'coffeescript': 0.010121670481909482}","['javascript', 'coffeescript']",javascript,2,[],User,7,725,36,82,2651,[],prototype a library and markup for building xkcd style comic strips
9624289,{'javascript': 4090},4090,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,5,724,67,170,518,[],this responsive layout is based on an initial grid of four boxes once a box is it gets resized to fullscreen and the other boxes scale down and fade out in the work section we experiment with another transition which is to show a panel by making it appear from the bottom while scaling the current one down to see it in open the work section and click on one of the portfolio items and navigate through them
1661426,"{'javascript': 152869, 'css': 7235, 'shell': 1308}",161412,"{'javascript': 0.9470733278814463, 'css': 0.04482318538894258, 'shell': 0.00810348672961118}","['javascript', 'css', 'shell']",javascript,3,['css shell'],Organization,12,719,32,82,1431,[],deprecated a node js application server spawn your own node js on your own hardware
6299699,{'java': 23374},23374,{'java': 1.0},['java'],java,1,[],User,19,717,50,202,841,[],a implementation of roman nurik s and nick butcher s quick return ui patern for a listview
3503557,{'javascript': 77039},77039,{'javascript': 1.0},['javascript'],javascript,1,[],User,0,714,19,145,247,[],deprecated a replica of the clear iphone app in html
11833467,"{'javascript': 41548, 'css': 0}",41548,"{'javascript': 1.0, 'css': 0.0}","['javascript', 'css']",javascript,2,[],Organization,9,710,34,50,1269,[],the backend agnostic administration framework
1354872,{'javascript': 95540},95540,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,25,702,33,75,1372,[],tempo is an intuitive javascript rendering engine that enables you to craft data templates in pure html
7842750,"{'c': 3044, 'shell': 168}",3212,"{'c': 0.9476961394769614, 'shell': 0.052303860523038606}","['c', 'shell']",c,2,[],User,6,694,28,24,195,[],beautiful charts in the terminal for static or streaming data
7092862,"{'css': 556567, 'javascript': 174073}",730640,"{'css': 0.761752709952918, 'javascript': 0.238247290047082}","['css', 'javascript']",css,2,[],User,7,691,82,206,1739,[],bootstrap ie compatible library
2726128,{'ruby': 1624},1624,{'ruby': 1.0},['ruby'],ruby,1,[],User,6,689,24,55,160,[],a silly effective md cracker in ruby
8352792,"{'java': 19439487, 'd': 8653400, 'shell': 2107383, 'c': 1936930, 'python': 1926570, 'c++': 999646, 'julia': 236678, 'c#': 126138, 'javascript': 59936, 'objective-c': 59648, 'perl': 35085, 'assembly': 23594, 'objective-j': 20740, 'common lisp': 3721, 'racket': 313}",35629269,"{'java': 0.5456044298860019, 'd': 0.24287335224306736, 'shell': 0.05914752278526961, 'c': 0.05436345045417575, 'python': 0.0540726782803206, 'c++': 0.0280568764966803, 'julia': 0.006642796965607125, 'c#': 0.003540291550747224, 'javascript': 0.0016822124529133617, 'objective-c': 0.0016741292110146857, 'perl': 0.0009847241042189219, 'assembly': 0.0006622083658241768, 'objective-j': 0.0005821056839532689, 'common lisp': 0.0001044366080033806, 'racket': 8.784912202380577e-06}","['java', 'd', 'shell', 'c', 'python', 'c++', 'julia', 'c#', 'javascript', 'objective-c', 'perl', 'assembly', 'objective-j', 'common lisp', 'racket']",java,15,['javascript python shell'],Organization,15,675,108,242,129608,[],apkinspector is a powerful gui tool for analysts to analyze the android applications
3230366,{'javascript': 274511},274511,{'javascript': 1.0},['javascript'],javascript,1,[],User,44,675,34,138,3022,[],command conquer in html and javascript
2450957,"{'c++': 15318, 'javascript': 1707, 'python': 756}",17781,"{'c++': 0.8614813565041336, 'javascript': 0.09600134975535685, 'python': 0.04251729374050953}","['c++', 'javascript', 'python']",c++,3,['javascript python'],User,5,673,33,137,104,[],guide for writing c and and node js extensions
4255862,"{'php': 28392, 'css': 27776}",56168,"{'php': 0.5054835493519442, 'css': 0.4945164506480558}","['php', 'css']",php,2,[],User,0,667,38,116,357,[],initial directory style guide and pattern primer intended as a starting point for my own available for others to clone and adapt for theirs
10543437,"{'objective-c': 20016, 'ruby': 704}",20720,"{'objective-c': 0.9660231660231661, 'ruby': 0.03397683397683398}","['objective-c', 'ruby']",objective-c,2,[],User,5,654,48,77,413,[],a new d effect viewcontroller transition inspired by natgeo city guides by national geographic
12322554,"{'objective-c': 8558, 'c': 1419, 'ruby': 575}",10552,"{'objective-c': 0.8110310841546626, 'c': 0.13447687642153147, 'ruby': 0.05449203942380591}","['objective-c', 'c', 'ruby']",objective-c,3,['c ruby'],User,1,653,27,46,209,[],the standard ios  colors as a handy category on uicolor
5559313,{'javascript': 245919},245919,{'javascript': 1.0},['javascript'],javascript,1,[],User,29,653,44,44,1934,[],javascript fulltext search engine library
229790,"{'c#': 5347317, 'shell': 613}",5347930,"{'c#': 0.9998853762109826, 'shell': 0.00011462378901743291}","['c#', 'shell']",c#,2,[],User,1,648,43,156,14413,[],a git implementation for net and mono
3216266,"{'css': 100249, 'javascript': 100158, 'ruby': 3943}",204350,"{'css': 0.4905749938830438, 'javascript': 0.490129679471495, 'ruby': 0.019295326645461217}","['css', 'javascript', 'ruby']",css,3,['javascript ruby'],Organization,10,644,50,125,1978,[],a set of ui elements styled using the boostrap toolkit to use with ember js
1822027,"{'objective-c': 398491, 'c': 14198, 'shell': 2225}",414914,"{'objective-c': 0.9604183035520614, 'c': 0.03421913938792135, 'shell': 0.005362557060017256}","['objective-c', 'c', 'shell']",objective-c,3,['c shell'],Organization,52,642,62,254,146315,[],rd party extensions for cocosd iphone
9470043,{'python': 24917},24917,{'python': 1.0},['python'],python,1,[],User,2,639,50,304,1473,[],a snake ai written in python
5306428,{'javascript': 8248},8248,{'javascript': 1.0},['javascript'],javascript,1,[],User,1,635,93,46,123,[],a node js http server in your browser
548537,"{'php': 223114, 'javascript': 23476, 'css': 18945}",265535,"{'php': 0.8402432824298115, 'javascript': 0.0884101907469825, 'css': 0.07134652682320598}","['php', 'javascript', 'css']",php,3,['css javascript'],Organization,11,628,56,48,3435,[],deprecated please use csscomb js instead
8756877,{'objective-c': 26814},26814,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,1,625,33,106,179,[],a native particle systems effect view for ios and osx powered by quartzcore
11741832,"{'objective-c': 45338, 'c': 1868}",47206,"{'objective-c': 0.9604287590560522, 'c': 0.0395712409439478}","['objective-c', 'c']",objective-c,2,[],Organization,8,622,53,99,5144,[],a reproduction of the ios  mail app s swipe to reveal options
845412,"{'php': 25432, 'javascript': 663}",26095,"{'php': 0.9745928338762215, 'javascript': 0.025407166123778503}","['php', 'javascript']",php,2,[],Organization,16,621,44,131,1766,[],the html boilerplate adapted into a wordpress including bruce lawson s html blog markup
12072214,"{'objective-c': 1116522, 'python': 7061, 'ruby': 538, 'c++': 292}",1124413,"{'objective-c': 0.9929821160018605, 'python': 0.006279721063345942, 'ruby': 0.0004784718782155667, 'c++': 0.00025969105657796556}","['objective-c', 'python', 'ruby', 'c++']",objective-c,4,['python ruby'],Organization,4,616,57,250,48846,[],thatphoto is an app that lets you view and edit your photos
5941021,{'java': 1434042},1434042,{'java': 1.0},['java'],java,1,[],Organization,42,616,80,120,396,[],androidkickstartr helps you to quickly create a well configured android application using the most popular libraries it creates and configures your project for you just focus on code
11622326,"{'python': 51380, 'javascript': 437, 'css': 31}",51848,"{'python': 0.9909736151828421, 'javascript': 0.008428483258756364, 'css': 0.0005979015584014813}","['python', 'javascript', 'css']",python,3,['css javascript'],Organization,8,613,36,36,337,[],container orchestration for docker environments
703011,{'javascript': 172386},172386,{'javascript': 1.0},['javascript'],javascript,1,[],User,3,613,62,173,4062,[],a javascript game engine with jquery
15139581,"{'css': 17106, 'javascript': 8503}",25609,"{'css': 0.6679682923972041, 'javascript': 0.3320317076027959}","['css', 'javascript']",css,2,[],Organization,1,609,27,85,125,[],a set of flat and d progress button styles where the button itself serves as a progress indicator d styles are used for showing the progress indication on one side of the button while rotating the button in perspective
5396462,{'java': 294860},294860,{'java': 1.0},['java'],java,1,[],User,54,600,100,792,18269,[],sina weibo android sdk
3921398,"{'python': 5466038, 'javascript': 237477, 'c': 1449}",5704964,"{'python': 0.9581196305533216, 'javascript': 0.04162638011387977, 'c': 0.00025398933279859433}","['python', 'javascript', 'c']",python,3,['c javascript'],Organization,35,598,51,131,11841,[],webputty is a simple css editing and hosting service that you can run on google app engine
2142550,{'javascript': 6803},6803,{'javascript': 1.0},['javascript'],javascript,1,[],User,4,596,46,55,184,[],meta viewport done right
3783995,"{'javascript': 1836430, 'php': 3264}",1839694,"{'javascript': 0.9982257918980004, 'php': 0.0017742081019995718}","['javascript', 'php']",javascript,2,[],User,27,595,82,137,4218,[],visual tool to create impress js presentations
5283221,{'shell': 3039},3039,{'shell': 1.0},['shell'],shell,1,[],Organization,0,593,75,349,210,[],building ffmpeg for android vfp and used in vplayer for android
10862193,"{'objective-c': 521599, 'c': 6407}",528006,"{'objective-c': 0.9878656681931645, 'c': 0.012134331806835529}","['objective-c', 'c']",objective-c,2,[],User,3,592,63,176,6420,[],hacker news client for ipad and iphone deprecated
